capture_datetime_utc,fertilizer_level,light,soil_moisture_percent,air_temperature_celsius
2018-07-14 14:18:43,0.78,20.57,22.34,27.58
2018-07-14 14:33:43,0.78,17.57,21.68,27.53
2018-07-14 14:48:43,0.78,18.16,21.4,26.95
2018-07-14 15:03:43,0.78,18.26,21.25,27.0
2018-07-14 15:18:43,0.78,14.76,21.22,26.28
2018-07-14 15:33:43,0.78,6.69,20.71,25.02
2018-07-14 15:48:43,1.11,17.01,37.09,22.96
2018-07-14 16:03:43,1.11,14.04,34.92,23.0
2018-07-14 16:18:43,1.11,17.72,33.71,24.98
2018-07-14 16:33:43,1.11,8.48,32.61,24.75
2018-07-14 16:48:43,1.11,6.2,31.85,25.25
2018-07-14 17:03:43,1.11,15.72,31.1,24.79
2018-07-14 17:18:43,1.11,11.55,30.23,25.25
2018-07-14 17:33:43,1.11,7.59,29.72,25.07
2018-07-14 17:48:43,1.11,5.7,28.99,24.2
2018-07-14 18:03:43,1.11,2.9,28.48,24.02
2018-07-14 18:18:43,1.11,2.22,27.86,23.6
2018-07-14 18:33:43,1.11,1.61,27.83,23.1
2018-07-14 18:48:43,1.11,1.39,27.1,22.82
2018-07-14 19:03:43,1.11,1.18,26.6,22.58
2018-07-14 19:18:43,1.11,0.92,26.34,22.4
2018-07-14 19:33:43,1.11,0.58,26.21,22.21
2018-07-14 19:48:43,1.11,0.24,25.6,21.93
2018-07-14 20:03:43,1.11,0.1,25.11,21.69
2018-07-14 20:18:43,1.11,0.1,24.73,21.6
2018-07-14 20:33:43,1.11,0.1,24.6,21.41
2018-07-14 20:48:43,1.11,0.1,35.32,20.26
2018-07-14 21:03:43,1.11,0.1,34.39,20.11
2018-07-14 21:18:43,1.11,0.1,33.45,20.01
2018-07-14 21:33:43,1.11,0.1,32.4,20.01
2018-07-14 21:48:43,1.11,0.1,31.33,19.87
2018-07-14 22:03:43,1.11,0.1,30.49,19.67
2018-07-14 22:18:43,1.11,0.1,30.23,19.77
2018-07-14 22:33:43,1.11,0.1,29.51,19.77
2018-07-14 22:48:43,1.11,0.1,29.03,19.82
2018-07-14 23:03:43,1.11,0.1,28.77,19.72
2018-07-14 23:18:43,1.11,0.1,28.06,19.43
2018-07-14 23:33:43,1.11,0.1,27.81,19.53
2018-07-14 23:48:43,1.11,0.1,27.45,19.38
2018-07-15 00:03:43,1.11,0.1,27.08,19.33
2018-07-15 00:18:43,1.11,0.1,26.84,19.33
2018-07-15 00:33:43,1.11,0.1,26.24,19.33
2018-07-15 00:48:43,1.11,0.1,25.87,19.43
2018-07-15 01:03:43,1.11,0.1,25.98,19.43
2018-07-15 01:18:43,1.11,0.1,25.39,19.43
2018-07-15 01:33:43,1.11,0.1,25.14,19.03
2018-07-15 01:48:43,1.11,0.1,25.25,19.48
2018-07-15 02:03:43,1.11,0.1,24.89,19.28
2018-07-15 02:18:43,1.11,0.1,24.65,18.93
2018-07-15 02:33:43,1.11,0.1,24.76,18.74
2018-07-15 02:48:43,1.11,0.1,24.27,18.29
2018-07-15 03:03:43,1.11,0.1,24.03,18.44
2018-07-15 03:18:43,1.11,0.1,24.38,18.34
2018-07-15 03:33:43,1.11,0.1,23.78,18.39
2018-07-15 03:48:43,1.11,0.1,23.89,18.29
2018-07-15 04:03:43,1.11,0.1,23.41,18.19
2018-07-15 04:18:43,1.11,0.1,23.52,17.98
2018-07-15 04:33:43,1.11,0.1,23.52,17.98
2018-07-15 04:48:43,1.11,0.1,23.39,17.98
2018-07-15 05:03:43,1.11,0.1,22.91,17.93
2018-07-15 05:18:43,1.11,0.1,23.02,17.68
2018-07-15 05:33:43,1.11,0.24,23.14,17.73
2018-07-15 05:48:43,1.11,0.63,22.77,17.58
2018-07-15 06:03:42,1.11,0.82,22.77,18.24
2018-07-15 06:18:42,1.11,1.43,22.65,18.49
2018-07-15 06:33:42,1.11,2.22,22.65,19.28
2018-07-15 06:48:42,1.11,2.48,22.52,20.01
2018-07-15 07:03:42,1.11,2.76,22.4,20.26
2018-07-15 07:18:42,1.11,4.93,22.04,20.45
2018-07-15 07:33:42,1.11,6.62,21.92,21.03
2018-07-15 07:48:42,1.11,8.73,22.04,22.07
2018-07-15 08:03:42,1.11,6.9,21.8,21.83
2018-07-15 08:18:42,1.11,5.64,21.92,21.88
2018-07-15 08:33:42,1.11,6.86,21.92,21.64
2018-07-15 08:48:42,1.11,10.13,21.55,22.3
2018-07-15 09:03:42,1.11,14.16,21.8,23.7
2018-07-15 09:18:42,1.11,15.48,21.67,24.43
2018-07-15 09:33:42,1.11,16.28,21.43,24.7
2018-07-15 09:48:42,1.11,22.45,21.68,26.15
2018-07-15 10:03:42,1.11,83.95,21.55,28.07
2018-07-15 10:18:42,1.11,127.61,21.44,36.41
2018-07-15 10:33:42,1.11,140.09,21.09,36.18
2018-07-15 10:48:42,1.11,37.96,20.71,30.67
2018-07-15 11:03:42,1.11,140.09,20.84,33.96
2018-07-15 11:18:42,1.11,14.91,20.72,30.63
2018-07-15 11:33:42,1.11,23.05,20.35,37.1
2018-07-15 11:48:42,1.11,20.2,20.47,29.17
2018-07-15 12:03:42,1.11,25.85,19.96,29.57
2018-07-15 12:18:42,1.11,21.25,19.95,29.53
2018-07-15 12:33:42,1.11,38.78,19.7,31.03
2018-07-15 12:48:42,1.11,16.82,19.81,26.82
2018-07-15 13:03:42,1.11,26.11,19.43,27.53
2018-07-15 13:18:42,1.11,25.73,19.3,28.38
2018-07-15 13:33:42,1.11,24.69,19.55,29.48
2018-07-15 13:48:42,1.11,26.51,19.29,28.91
2018-07-15 14:03:42,1.11,17.07,18.79,30.23
2018-07-15 14:18:42,1.11,26.11,18.79,29.66
2018-07-15 14:33:42,1.11,18.13,19.16,30.28
2018-07-15 14:48:42,1.11,22.11,18.91,29.83
2018-07-15 15:03:42,1.11,28.69,18.53,31.07
2018-07-15 15:18:42,1.11,29.33,18.65,29.48
2018-07-15 15:33:42,1.11,13.35,18.52,29.83
2018-07-15 15:48:42,1.11,8.28,18.02,28.91
2018-07-15 16:03:42,1.11,7.56,18.52,28.42
2018-07-15 16:18:42,1.11,8.18,18.26,26.91
2018-07-15 16:33:42,1.11,6.41,17.88,27.8
2018-07-15 16:48:39,1.11,4.3,18.01,26.55
2018-07-15 17:03:39,1.11,4.78,18.0,27.18
2018-07-15 17:18:39,1.11,4.41,18.0,27.13
2018-07-15 17:33:39,1.11,3.44,18.13,26.06
2018-07-15 17:48:39,1.11,3.31,17.75,25.61
2018-07-15 18:03:39,1.11,2.75,18.0,24.93
2018-07-15 18:18:39,1.11,4.13,17.49,24.52
2018-07-15 18:33:39,1.11,2.1,17.49,24.29
2018-07-15 18:48:39,1.11,1.74,17.99,24.06
2018-07-15 19:03:39,1.11,1.54,17.86,23.6
2018-07-15 19:18:39,1.11,1.01,17.73,23.28
2018-07-15 19:33:39,1.11,0.59,17.61,23.1
2018-07-15 19:48:39,1.11,0.22,17.86,22.91
2018-07-15 20:03:39,1.11,0.1,17.35,22.63
2018-07-15 20:18:39,1.11,0.1,17.73,22.58
2018-07-15 20:33:39,1.11,0.1,17.47,22.68
2018-07-15 20:48:39,1.11,0.1,17.6,22.72
2018-07-15 21:03:39,1.11,0.1,17.47,22.4
2018-07-15 21:18:39,1.11,0.1,17.6,22.26
2018-07-15 21:33:39,1.11,0.1,17.6,22.35
2018-07-15 21:48:39,1.11,0.1,17.34,22.26
2018-07-15 22:03:39,1.11,0.1,17.59,22.16
2018-07-15 22:18:39,1.11,0.1,17.72,21.97
2018-07-15 22:33:39,1.11,0.1,17.47,21.83
2018-07-15 22:48:39,1.11,0.1,17.09,21.74
2018-07-15 23:03:39,1.11,0.1,17.46,21.6
2018-07-15 23:18:39,1.11,0.1,17.59,21.55
2018-07-15 23:33:39,1.11,0.1,17.34,21.5
2018-07-15 23:48:39,1.11,0.1,17.46,21.55
2018-07-16 00:03:39,1.11,0.1,17.46,21.64
2018-07-16 00:18:39,1.11,0.1,17.46,21.5
2018-07-16 00:33:39,1.11,0.1,17.46,21.6
2018-07-16 00:48:39,1.11,0.1,17.21,21.69
2018-07-16 01:03:39,1.11,0.1,17.33,21.41
2018-07-16 01:18:39,1.11,0.1,17.58,21.45
2018-07-16 01:33:39,1.11,0.1,17.33,21.36
2018-07-16 01:48:39,1.11,0.1,17.33,21.12
2018-07-16 02:03:39,1.11,0.1,17.33,21.12
2018-07-16 02:18:39,1.11,0.1,17.33,21.03
2018-07-16 02:33:39,1.11,0.1,17.2,21.07
2018-07-16 02:48:39,1.11,0.1,17.58,21.07
2018-07-16 03:03:39,1.11,0.1,17.33,20.93
2018-07-16 03:18:39,1.11,0.1,17.2,20.83
2018-07-16 03:33:39,1.11,0.1,17.33,20.64
2018-07-16 03:48:39,1.11,0.1,17.07,20.59
2018-07-16 04:03:39,1.11,0.1,16.82,20.5
2018-07-16 04:18:39,1.11,0.1,17.2,20.55
2018-07-16 04:33:39,1.11,0.1,16.94,20.59
2018-07-16 04:48:39,1.11,0.1,16.94,20.45
2018-07-16 05:03:39,1.11,0.1,17.2,20.4
2018-07-16 05:18:39,1.11,0.1,17.2,20.26
2018-07-16 05:33:39,1.11,0.23,17.2,20.3
2018-07-16 05:48:39,1.11,0.65,17.2,20.45
2018-07-16 06:03:39,1.11,1.04,17.45,20.21
2018-07-16 06:18:39,1.11,2.27,17.07,20.45
2018-07-16 06:33:39,1.11,2.21,17.07,20.79
2018-07-16 06:48:39,1.11,2.12,17.07,20.74
2018-07-16 07:03:39,1.11,3.04,17.07,21.22
2018-07-16 07:18:39,1.11,2.95,16.69,21.26
2018-07-16 07:33:39,1.11,3.18,17.07,21.5
2018-07-16 07:48:39,1.11,3.1,17.07,21.64
2018-07-16 08:03:39,1.11,4.19,16.69,21.97
2018-07-16 08:18:39,1.11,10.66,16.56,22.72
2018-07-16 08:33:39,1.11,11.77,16.56,23.79
2018-07-16 08:48:39,1.11,11.52,16.81,24.29
2018-07-16 09:03:39,1.11,9.58,16.69,25.02
2018-07-16 09:18:39,1.11,10.6,16.94,24.89
2018-07-16 09:33:39,1.11,16.17,16.31,25.88
2018-07-16 09:48:35,1.11,23.95,16.56,28.11
2018-07-16 10:03:35,1.11,76.45,16.18,32.62
2018-07-16 10:18:35,1.11,119.59,16.06,42.36
2018-07-16 10:33:35,1.11,135.15,16.07,41.36
2018-07-16 10:48:35,1.11,136.76,15.95,43.75
2018-07-16 11:03:35,1.11,111.38,15.57,45.17
2018-07-16 11:18:35,1.11,140.09,15.45,46.3
2018-07-16 11:33:35,1.11,141.82,15.71,46.09
2018-07-16 11:48:35,1.11,85.88,15.45,41.96
2018-07-16 12:03:35,1.11,43.87,15.32,38.93
2018-07-16 12:18:35,1.11,145.41,15.19,46.2
2018-07-16 12:33:35,1.11,147.27,15.06,46.2
2018-07-16 12:48:35,1.11,15.14,14.8,36.0
2018-07-16 13:03:35,1.11,14.32,14.67,32.93
2018-07-16 13:18:35,1.11,14.28,14.79,32.31
2018-07-16 13:33:35,1.11,14.67,14.53,32.09
2018-07-16 13:48:35,1.11,15.11,14.4,32.0
2018-07-16 14:03:35,1.11,15.87,14.01,32.18
2018-07-16 14:18:35,1.11,16.62,14.27,32.09
2018-07-16 14:33:35,1.11,17.24,13.88,31.91
2018-07-16 14:48:35,1.11,17.82,14.0,31.51
2018-07-16 15:03:35,1.11,18.36,14.13,31.91
2018-07-16 15:18:35,1.11,18.1,13.49,31.29
2018-07-16 15:33:35,1.11,18.46,14.0,31.47
2018-07-16 15:48:35,1.11,18.36,13.74,31.16
2018-07-16 16:03:35,1.11,17.45,13.35,31.34
2018-07-16 16:18:35,1.11,16.6,13.61,30.59
2018-07-16 16:33:35,1.11,14.94,13.48,30.06
2018-07-16 16:48:35,1.11,13.3,13.35,28.77
2018-07-16 17:03:35,1.11,11.7,13.47,28.86
2018-07-16 17:18:35,1.11,9.45,13.34,28.15
2018-07-16 17:33:35,1.11,6.28,12.83,27.18
2018-07-16 17:48:35,1.11,3.66,13.34,25.97
2018-07-16 18:03:35,1.11,2.46,12.82,25.16
2018-07-16 18:18:35,1.11,2.03,13.08,24.75
2018-07-16 18:33:35,1.11,1.8,12.82,24.29
2018-07-16 18:48:35,1.11,1.57,12.95,24.16
2018-07-16 19:03:35,1.11,1.3,13.08,23.88
2018-07-16 19:18:35,1.11,0.98,13.33,23.51
2018-07-16 19:33:35,1.11,0.59,12.69,23.14
2018-07-16 19:48:35,1.11,0.23,12.94,22.82
2018-07-16 20:03:35,1.11,0.1,12.68,22.49
2018-07-16 20:18:35,1.11,0.1,13.07,22.35
2018-07-16 20:33:35,1.11,0.1,12.94,22.12
2018-07-16 20:48:35,1.11,0.1,12.68,21.97
2018-07-16 21:03:35,1.11,0.1,12.94,21.93
2018-07-16 21:18:35,1.11,0.1,12.55,21.93
2018-07-16 21:33:35,1.11,0.1,12.68,21.83
2018-07-16 21:48:35,1.11,0.1,12.94,21.79
2018-07-16 22:03:35,1.11,0.1,12.68,21.69
2018-07-16 22:18:35,1.11,0.1,12.55,21.74
2018-07-16 22:33:35,1.11,0.1,12.8,21.6
2018-07-16 22:48:35,1.11,0.1,12.8,21.6
2018-07-16 23:03:35,1.11,0.1,12.67,21.41
2018-07-16 23:18:35,1.11,0.1,12.8,21.36
2018-07-16 23:33:35,1.11,0.1,12.8,21.22
2018-07-16 23:48:35,1.11,0.1,12.67,21.17
2018-07-17 00:03:35,1.11,0.1,12.93,21.22
2018-07-17 00:18:35,1.11,0.1,12.93,21.12
2018-07-17 00:33:35,1.11,0.1,12.54,21.07
2018-07-17 00:48:35,1.11,0.1,12.54,20.93
2018-07-17 01:03:35,1.11,0.1,12.67,20.93
2018-07-17 01:18:35,1.11,0.1,12.8,20.88
2018-07-17 01:33:35,1.11,0.1,12.54,20.88
2018-07-17 01:48:35,1.11,0.1,12.93,20.83
2018-07-17 02:03:35,1.11,0.1,13.06,20.83
2018-07-17 02:18:35,1.11,0.1,12.54,20.69
2018-07-17 02:33:35,1.11,0.1,13.06,20.69
2018-07-17 02:48:35,1.11,0.1,13.06,20.74
2018-07-17 03:03:35,1.11,0.1,12.41,20.64
2018-07-17 03:18:35,1.11,0.1,12.67,20.59
2018-07-17 03:33:35,1.11,0.1,13.05,20.5
2018-07-17 03:48:35,1.11,0.1,13.05,20.45
2018-07-17 04:03:35,1.11,0.1,13.05,20.45
2018-07-17 04:18:35,1.11,0.1,12.41,20.3
2018-07-17 04:33:35,1.11,0.1,12.8,20.16
2018-07-17 04:48:35,1.11,0.1,12.67,20.01
2018-07-17 05:03:35,1.11,0.1,12.67,19.96
2018-07-17 05:18:35,1.11,0.1,12.67,19.92
2018-07-17 05:33:35,1.11,0.22,12.28,19.92
2018-07-17 05:48:35,1.11,0.56,12.54,19.92
2018-07-17 06:03:30,1.11,0.93,12.79,20.06
2018-07-17 06:18:30,1.11,1.24,12.66,20.26
2018-07-17 06:33:30,1.11,1.52,12.53,20.55
2018-07-17 06:48:30,1.11,1.77,12.41,20.83
2018-07-17 07:03:30,1.11,2.0,12.4,21.17
2018-07-17 07:18:30,1.11,2.19,12.79,21.5
2018-07-17 07:33:30,1.11,2.4,12.28,21.93
2018-07-17 07:48:30,1.11,2.65,12.79,22.16
2018-07-17 08:03:30,1.11,2.89,12.53,22.54
2018-07-17 08:18:30,1.11,3.16,12.15,22.86
2018-07-17 08:33:30,0.8,3.77,41.28,21.17
2018-07-17 08:48:30,0.8,4.87,36.94,21.64
2018-07-17 09:03:30,0.8,6.6,35.03,22.54
2018-07-17 09:18:30,0.8,8.9,33.48,23.14
2018-07-17 09:33:30,0.8,13.61,32.3,24.89
2018-07-17 09:48:30,0.8,20.28,31.35,26.86
2018-07-17 10:03:30,0.8,50.42,30.87,30.06
2018-07-17 10:18:30,0.8,105.18,30.06,41.76
2018-07-17 10:33:30,0.8,138.41,29.01,42.82
2018-07-17 10:48:30,0.8,140.09,28.07,46.74
2018-07-17 11:03:30,0.8,143.59,27.36,48.49
2018-07-17 11:18:30,0.8,145.41,26.65,49.47
2018-07-17 11:33:30,0.8,147.27,25.69,48.95
2018-07-17 11:48:30,0.8,22.84,25.09,41.07
2018-07-17 12:03:30,0.8,52.12,24.24,41.41
2018-07-17 12:18:30,0.8,149.17,23.98,47.08
2018-07-17 12:33:30,0.8,149.17,23.38,47.97
2018-07-17 12:48:30,0.8,12.77,23.0,36.36
2018-07-17 13:03:30,0.8,12.6,22.38,33.07
2018-07-17 13:18:30,0.8,12.99,22.37,32.53
2018-07-17 13:33:30,0.8,13.68,21.87,31.96
2018-07-17 13:48:30,0.8,14.36,21.99,32.31
2018-07-17 14:03:30,0.8,15.09,21.37,32.49
2018-07-17 14:18:30,0.8,15.7,21.12,32.8
2018-07-17 14:33:30,0.8,16.36,21.11,32.8
2018-07-17 14:48:30,0.8,17.94,20.49,32.53
2018-07-17 15:03:30,0.8,18.49,20.74,33.29
2018-07-17 15:18:30,0.8,18.97,20.12,32.62
2018-07-17 15:33:30,0.8,19.04,20.11,32.04
2018-07-17 15:48:30,0.8,18.59,20.35,32.0
2018-07-17 16:03:30,0.8,17.91,19.86,31.38
2018-07-17 16:18:30,0.8,17.07,19.85,30.67
2018-07-17 16:33:30,0.8,15.3,19.35,30.23
2018-07-17 16:48:30,0.8,13.83,19.23,29.79
2018-07-17 17:03:30,0.8,12.17,19.6,28.86
2018-07-17 17:18:30,0.8,9.86,18.97,28.33
2018-07-17 17:33:30,0.8,6.47,18.97,27.27
2018-07-17 17:48:30,0.8,3.58,19.09,26.24
2018-07-17 18:03:30,0.8,2.28,18.71,25.29
2018-07-17 18:18:30,0.8,1.85,18.84,24.29
2018-07-17 18:33:30,0.8,1.68,18.96,23.83
2018-07-17 18:48:30,0.8,1.49,18.95,23.47
2018-07-17 19:03:30,0.8,1.24,18.58,23.37
2018-07-17 19:18:30,0.8,0.98,18.83,22.96
2018-07-17 19:33:30,0.8,0.61,19.07,22.72
2018-07-17 19:48:30,0.8,0.23,18.57,22.44
2018-07-17 20:03:30,0.8,0.1,18.95,22.16
2018-07-17 20:18:30,0.8,0.1,18.82,22.07
2018-07-17 20:33:30,0.8,0.1,18.82,21.88
2018-07-17 20:48:30,0.8,0.1,18.94,21.79
2018-07-17 21:03:30,0.8,0.1,18.44,21.69
2018-07-17 21:18:30,0.8,0.1,18.31,21.69
2018-07-17 21:33:30,0.8,0.1,18.81,21.55
2018-07-17 21:48:30,0.8,0.1,18.81,21.41
2018-07-17 22:03:30,0.8,0.1,18.44,21.31
2018-07-17 22:18:30,0.8,0.1,18.56,21.22
2018-07-17 22:33:30,0.8,0.1,18.56,21.07
2018-07-17 22:48:30,0.8,0.1,18.18,20.98
2018-07-17 23:03:30,0.8,0.1,18.31,20.88
2018-07-17 23:18:30,0.8,0.1,18.31,20.79
2018-07-17 23:33:30,0.8,0.1,18.05,20.59
2018-07-17 23:48:30,0.8,0.1,18.3,20.45
2018-07-18 00:03:30,0.8,0.1,18.05,20.4
2018-07-18 00:18:30,0.8,0.1,18.43,20.35
2018-07-18 00:33:30,0.8,0.1,18.18,20.26
2018-07-18 00:48:30,0.8,0.1,18.43,20.16
2018-07-18 01:03:30,0.8,0.1,18.3,20.11
2018-07-18 01:18:30,0.8,0.1,18.55,20.06
2018-07-18 01:33:30,0.8,0.1,18.3,20.01
2018-07-18 01:48:30,0.8,0.1,18.3,20.01
2018-07-18 02:03:30,0.8,0.1,18.05,19.96
2018-07-18 02:18:30,0.8,0.1,18.55,19.87
2018-07-18 02:33:30,0.8,0.1,18.05,19.92
2018-07-18 02:48:30,0.8,0.1,18.3,19.82
2018-07-18 03:03:30,0.8,0.1,18.42,19.77
2018-07-18 03:18:30,0.8,0.1,18.05,19.67
2018-07-18 03:33:30,0.8,0.1,17.79,19.62
2018-07-18 03:48:30,0.8,0.1,17.92,19.72
2018-07-18 04:03:30,0.8,0.1,17.92,19.72
2018-07-18 04:18:30,0.8,0.1,17.92,19.57
2018-07-18 04:33:30,0.8,0.1,18.04,19.53
2018-07-18 04:48:30,0.8,0.1,17.67,19.43
2018-07-18 05:03:30,0.8,0.1,17.79,19.43
2018-07-18 05:18:30,0.8,0.1,18.04,19.43
2018-07-18 05:33:30,0.8,0.21,17.79,19.48
2018-07-18 05:48:30,0.8,0.56,17.67,19.48
2018-07-18 06:03:30,0.8,0.96,17.66,19.57
2018-07-18 06:18:30,0.8,1.3,17.79,19.67
2018-07-18 06:33:30,0.8,1.6,17.54,19.92
2018-07-18 06:48:30,0.8,1.88,17.66,20.16
2018-07-18 07:03:30,0.8,2.15,17.92,20.45
2018-07-18 07:18:30,0.8,2.38,17.79,20.59
2018-07-18 07:33:30,0.8,2.61,17.79,20.83
2018-07-18 07:48:30,0.8,2.96,17.66,21.12
2018-07-18 08:03:30,0.8,3.31,17.41,21.36
2018-07-18 08:18:30,0.8,3.7,17.66,21.69
2018-07-18 08:33:30,0.8,4.36,17.66,21.97
2018-07-18 08:48:30,0.8,5.68,17.54,22.4
2018-07-18 09:03:30,0.8,7.5,17.54,23.1
2018-07-18 09:18:30,0.8,10.18,17.54,24.02
2018-07-18 09:33:30,0.8,15.0,17.03,25.29
2018-07-18 09:48:30,0.8,21.88,17.04,27.53
2018-07-18 10:03:30,0.8,36.15,17.29,30.67
2018-07-18 10:18:30,0.8,77.52,16.66,42.16
2018-07-18 10:33:29,0.8,138.41,16.55,42.57
2018-07-18 10:48:29,0.8,141.82,16.43,47.69
2018-07-18 11:03:29,0.8,145.41,16.69,48.43
2018-07-18 11:18:29,0.8,147.27,15.93,49.3
2018-07-18 11:33:29,0.8,149.17,15.67,48.66
2018-07-18 11:48:29,0.8,21.51,15.67,40.14
2018-07-18 12:03:29,0.8,53.4,15.67,39.75
2018-07-18 12:18:29,0.8,151.13,15.29,45.65
2018-07-18 12:33:29,0.8,151.13,15.29,45.33
2018-07-18 12:48:29,0.8,14.22,15.16,34.27
2018-07-18 13:03:29,0.8,14.06,14.77,31.91
2018-07-18 13:18:29,0.8,14.26,15.02,31.91
2018-07-18 13:33:29,0.8,14.89,14.89,31.69
2018-07-18 13:48:29,0.8,15.51,14.88,31.56
2018-07-18 14:03:29,0.8,16.33,14.62,31.43
2018-07-18 14:18:29,0.8,17.1,14.37,30.94
2018-07-18 14:33:29,0.8,17.75,14.11,31.12
2018-07-18 14:48:29,0.8,18.43,14.36,31.56
2018-07-18 15:03:29,0.8,19.04,14.23,30.85
2018-07-18 15:18:29,0.8,19.37,14.23,31.25
